lng,lat
2.198465,48.505538
2.178838,48.491836
2.205590,48.514910
2.208327,48.514952
2.206022,48.496572
2.193610,48.500788
2.173519,48.495171
2.163542,48.492497
2.211980,48.513659
2.199786,48.515900
2.216407,48.518402
2.184495,48.501726
2.172522,48.491289
2.195797,48.492818
2.166886,48.488143
2.166882,48.488233
2.214099,48.514770
2.183889,48.484361
2.207725,48.519259
2.172964,48.491026
2.163102,48.499864
2.192941,48.488548
2.193675,48.488199
2.215564,48.517850
2.185515,48.483307
2.163793,48.496997
2.158276,48.494483
2.194671,48.506739
2.167365,48.483385
2.167321,48.488060
2.172881,48.482302
2.197319,48.509028
2.160434,48.501711
2.215936,48.504636
2.215377,48.526300
2.185591,48.485017
2.164763,48.483614
2.159271,48.501962
2.182860,48.484885
2.166709,48.492547
2.165997,48.492356
2.214056,48.519535
2.205446,48.514908
2.176955,48.488480
2.158650,48.495928
2.227035,48.519372
2.192799,48.499426
2.173334,48.481769
2.196819,48.510729
2.193059,48.500150
2.157984,48.494568
2.170251,48.486847
2.221160,48.514787
2.178139,48.487689
2.218090,48.515910
2.210203,48.511203
2.214021,48.524121
2.209563,48.516499
2.178728,48.480144
2.155880,48.489589
2.203266,48.508040
2.182567,48.481373
2.215743,48.505892
2.157499,48.492312
2.205256,48.516074
2.180503,48.486197
2.193459,48.500965
2.160914,48.496952
2.210912,48.518858
2.179323,48.486898
2.190458,48.489409
2.224558,48.520054
2.201846,48.522136
2.210248,48.517409
2.181786,48.479293
2.178436,48.480230
2.156758,48.492840
2.208464,48.515134
2.193462,48.500875
2.156165,48.489684
2.193610,48.500788
2.169718,48.492953
2.202383,48.512163
2.176260,48.484243
2.167361,48.483474
2.168203,48.487624
2.198869,48.506264
2.194628,48.493250
2.167994,48.492837
2.166620,48.487599
2.167653,48.483389
2.206229,48.498643
2.186404,48.482691
2.173331,48.481859
2.185780,48.480254
2.202664,48.497689
2.173755,48.482045
2.201527,48.508283
2.192790,48.488725
2.182712,48.484972
2.170837,48.486586
2.160578,48.501713
2.161495,48.486080
2.197795,48.511553
2.188655,48.487672
2.157341,48.492670
2.187321,48.492238
2.173897,48.496526
2.204204,48.520824
2.204365,48.509406
2.209282,48.516315
2.178456,48.490572
2.186209,48.502112
2.185633,48.480341
2.184611,48.480685
2.172792,48.495339
2.191112,48.494724
2.173910,48.485375
2.194273,48.509521
2.180618,48.501396
2.188218,48.502323
2.209967,48.517225
2.166296,48.488494
2.169430,48.496546
2.167177,48.488058
2.160171,48.501077
2.167519,48.497505
2.199786,48.515900
2.179172,48.487076
2.216361,48.515883
2.170697,48.490091
2.174990,48.483593
2.180830,48.485213
2.221550,48.515872
2.206402,48.512584
2.175087,48.484764
2.205994,48.515635
2.163316,48.483771
2.215564,48.517850
2.165788,48.490374
2.198863,48.491786
2.214025,48.524031
2.181239,48.478565
2.206159,48.496754
2.167653,48.483389
2.157211,48.492308
2.188655,48.487672
2.196032,48.494170
2.209696,48.516771
2.177109,48.481019
2.196093,48.499927
2.221297,48.514969
2.194612,48.497296
2.187454,48.481629
2.184331,48.484098
2.174936,48.484941
2.184348,48.490933
2.184191,48.484006
2.207855,48.519620
2.188795,48.487764
2.204561,48.497089
2.215898,48.527746
2.222692,48.516159
2.186404,48.482691
2.175627,48.489269
2.196015,48.509188
2.187642,48.502314
2.180015,48.491225
2.182272,48.481548
2.201073,48.512503
2.215564,48.517850
2.170772,48.488204
2.189939,48.495246
2.190828,48.501914
2.183856,48.481573
2.172057,48.492091
2.193227,48.492239
2.159540,48.491715
2.194437,48.512670
2.200994,48.492538
2.173594,48.493284
2.183028,48.495139
2.209149,48.516043
2.226358,48.521970
2.195176,48.508545
2.175821,48.484416
2.158682,48.484418
2.191108,48.502098
2.209353,48.510831
2.174717,48.494021
2.185640,48.480162
2.196000,48.494979
2.185373,48.479618
2.161249,48.492191
2.161525,48.499660
2.159196,48.500252
2.209245,48.506243
2.178436,48.480230
2.223353,48.521385
2.174854,48.494202
2.218297,48.517981
2.211730,48.520039
2.157067,48.492306
2.162659,48.500127
2.173782,48.495804
2.200555,48.492711
2.184331,48.484098
2.179134,48.495258
2.214861,48.517389
2.216407,48.518402
2.205170,48.507260
2.186925,48.502213
2.187321,48.492238
2.175768,48.489361
2.171129,48.486501
2.161759,48.501012
2.152888,48.485226
2.150127,48.485812
2.175821,48.484416
2.179175,48.486986
2.212538,48.521490
2.161165,48.501452
2.181114,48.481710
2.173382,48.494989
2.170697,48.490091
2.205872,48.507720
2.162041,48.490405
2.154902,48.488854
2.205256,48.516074
2.215564,48.517850
2.207044,48.496228
2.188506,48.502328
2.199159,48.498895
2.209149,48.516043
2.193318,48.500873
2.184211,48.501632
2.156898,48.492932
2.166338,48.498206
2.191404,48.501923
2.215377,48.526300
2.187403,48.490171
2.172590,48.485984
2.174121,48.501745
2.216407,48.518402
2.210648,48.518224
2.193466,48.500785
2.185212,48.501827
2.187842,48.489998
2.190721,48.490042
2.204561,48.497089
2.191006,48.490136
2.210508,48.518132
2.198341,48.508684
2.175965,48.484418
2.177070,48.485604
2.203814,48.508768
2.211730,48.520039
2.215788,48.504724
2.193878,48.504928
2.177247,48.488395
2.167415,48.489320
2.195643,48.500369
2.204084,48.509222
2.189610,48.492633
2.212208,48.526251
2.194419,48.505836
2.201702,48.522134
2.162927,48.489880
2.173172,48.482216
2.220394,48.515945
2.185519,48.483217
2.211867,48.520221
2.194664,48.506919
2.170618,48.488471
2.201558,48.522132
2.150541,48.486268
2.175965,48.484418
2.215788,48.504724
2.201949,48.493902
2.166309,48.498925
2.195616,48.490117
2.197438,48.509659
2.226723,48.519997
2.211783,48.518691
2.200508,48.508537
2.176955,48.488480
2.191484,48.488975
2.196890,48.508931
2.179316,48.487078
2.175688,48.484144
2.204439,48.507518
2.177024,48.490369
2.206549,48.512497
2.174397,48.494825
2.173309,48.485995
2.159261,48.484337
2.188092,48.494588
2.173689,48.501738
2.215781,48.508591
2.215420,48.517847
2.179750,48.497876
2.192506,48.488631
2.198590,48.498706
2.215901,48.527656
2.172241,48.494701
2.205290,48.522549
2.163537,48.499781
2.173464,48.482131
2.161304,48.490843
2.194421,48.509433
2.163370,48.489617
2.226157,48.519719
2.151290,48.485560
2.180236,48.482056
2.177112,48.480929
2.157521,48.491773
2.174054,48.485377
2.198432,48.499063
2.183978,48.492995
2.207602,48.496686
2.158496,48.492598
2.170834,48.486676
2.198655,48.493401
2.173468,48.485638
2.175821,48.484416
2.213881,48.524029
2.209152,48.515953
2.179267,48.495530
2.183032,48.495049
2.196014,48.487336
2.209149,48.516043
2.215244,48.507593
2.158020,48.497267
2.169743,48.488727
2.180471,48.501484
2.212459,48.501436
2.188938,48.502334
2.220436,48.514866
